MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,AvgPriceRadius_1km,AvgPriceRadius_2km,AvgPriceRadius_5km,AvgPriceRadius_10km,AvgPriceRadius_100km
6.0338,52.0,5.793427230046948,1.0469483568075117,543.0,2.5492957746478875,34.08,-118.37,4.237,3.5013076923076927,3.7142812,3.6991123886639676,3.1461605834305715,2.347280272588415
3.6579,48.0,4.557726465364121,1.014209591474245,1421.0,2.523978685612789,34.1,-118.26,3.186,3.2175,2.51303125,2.2262291164658636,2.3685576914016493,2.3194218289051767
4.0721,52.0,6.298076923076923,1.2644230769230769,689.0,3.3125,34.1,-118.26,3.5,3.1651666666666665,2.50321875,2.2249680722891565,2.3681878445229683,2.3193858692166742
6.4459,51.0,6.174509803921569,1.0176470588235293,1082.0,2.1215686274509804,34.1,-118.27,4.216,2.922625,2.8190882352941173,2.3190705859375,2.4105637428896474,2.3221451979345953
5.7778,41.0,5.274398868458275,1.0466760961810466,1364.0,1.9292786421499293,34.1,-118.27,4.127,2.93375,2.821705882352941,2.3194182421875,2.410664994311718,2.3221554102122774
2.978,41.0,4.01747572815534,1.0970873786407767,1859.0,1.8048543689320389,34.11,-118.27,3.068,3.5053333333333336,3.1333759375,2.357939653679654,2.516044791666667,2.321340680123867
4.2019,46.0,5.427230046948357,0.9530516431924883,514.0,2.4131455399061035,34.11,-118.28,3.521,3.829418333333333,3.4388637931034483,2.473931716738197,2.5695507875894985,2.3241303646192777
5.4122,52.0,6.132530120481928,1.0481927710843373,775.0,2.3343373493975905,34.11,-118.28,3.975,3.7915849999999995,3.4232086206896555,2.47198321888412,2.569009021479714,2.3240781446974927
4.5781,52.0,4.646907216494846,1.1262886597938144,787.0,2.0283505154639174,34.11,-118.28,3.605,3.8224183333333333,3.435967241379311,2.4735712017167386,2.569450548926014,2.3241207027835284
4.0602,44.0,4.811287477954145,1.0317460317460319,1227.0,2.164021164021164,34.1,-118.28,3.24,2.721444444444444,2.827787659574468,2.426973461538461,2.4601628265765765,2.324430932612695
4.7132,50.0,5.055023923444976,0.9521531100478469,793.0,1.8971291866028708,34.1,-118.27,3.046,3.0688750000000002,2.8535000000000004,2.3236408984374997,2.411894800910125,2.3222794492254732
3.0958,49.0,4.034246575342466,1.0662100456621004,1066.0,2.4337899543378994,34.1,-118.28,2.109,2.8471111111111114,2.851851489361702,2.4313234615384616,2.461436475225225,2.3245609924103037
2.3421,48.0,3.425531914893617,1.0468085106382978,633.0,2.6936170212765957,34.1,-118.28,2.0,2.859222222222222,2.854170638297872,2.431742692307692,2.4615592229729732,2.324573526908924
2.7875,49.0,3.571608040201005,1.1055276381909547,2004.0,2.5175879396984926,34.1,-118.28,2.173,2.84,2.8504897872340424,2.4310773076923073,2.461364403153153,2.324553632704692
4.1667,48.0,5.339160839160839,1.0314685314685315,589.0,2.0594405594405596,34.09,-118.27,3.448,2.3166,2.217936170212766,2.35494675,2.2946425830653805,2.3229808780991736
3.9674,52.0,4.542253521126761,1.0746478873239436,1559.0,2.195774647887324,34.09,-118.27,2.688,2.3926,2.2341063829787235,2.3576610357142855,2.2954571596998927,2.3230681140955007
2.3333,52.0,3.8073701842546064,1.1105527638190955,1480.0,2.4790619765494135,34.09,-118.28,1.965,2.201875,2.2906666666666666,2.457072896551724,2.350509071729958,2.3253616747181964
3.7847,52.0,4.739307535641548,1.1303462321792261,1048.0,2.134419551934827,34.09,-118.27,2.523,2.4091,2.237617021276596,2.3582503214285713,2.2956340085744906,2.3230870534894397
3.6434,51.0,4.6006006006006,1.0990990990990992,669.0,2.009009009009009,34.09,-118.26,2.788,2.3348181818181812,2.294970588235294,2.2256846387832705,2.23477617679558,2.3199828628708907
3.8448,36.0,4.445431472081219,1.0571065989847717,2652.0,3.3654822335025383,34.09,-118.26,2.414,2.3688181818181815,2.3059705882352937,2.227106692015209,2.2351894364640885,2.3200257085576816
4.625,52.0,5.3681592039801,1.1044776119402986,439.0,2.18407960199005,34.09,-118.27,2.308,2.4306,2.242191489361702,2.3590181785714286,2.295864448017149,2.323111732093664
2.9709,44.0,4.234610917537747,1.0592334494773519,1783.0,2.0708478513356563,34.09,-118.27,2.25,2.4364,2.2434255319148937,2.3592253214285717,2.2959266130760985,2.3231183895775938
2.3816,52.0,3.7846153846153845,1.0615384615384615,994.0,3.8230769230769233,34.08,-118.26,1.667,1.8175454545454548,1.9575744680851062,2.1797170967741937,2.1329085699373698,2.320489732981893
2.4375,41.0,3.8457300275482096,0.9917355371900827,1069.0,2.9449035812672175,34.08,-118.26,2.033,1.7842727272727275,1.9497872340425533,2.178405268817204,2.132526524008351,2.3204477893651156
3.5039,46.0,3.75,0.9920634920634921,910.0,3.611111111111111,34.08,-118.26,1.875,1.7986363636363636,1.9531489361702126,2.178971577060932,2.1326914509394572,2.3204658961723585
2.3913,35.0,3.875,1.2331081081081081,1016.0,3.4324324324324325,34.08,-118.27,1.988,1.8326428571428572,2.028803921568627,2.3413633561643836,2.191361918781726,2.3229356235645384
2.0214,36.0,3.01437908496732,1.0627450980392157,2823.0,3.6901960784313728,34.07,-118.26,1.705,1.806875,1.8501041666666669,2.1383979569892473,2.0510064321608037,2.3209950028659865
2.625,28.0,2.866336633663366,0.9108910891089109,673.0,3.3316831683168315,34.07,-118.26,1.875,1.7962500000000001,1.8465624999999999,2.137788637992831,2.050835577889447,2.3209755141579733
1.7016,27.0,2.8199052132701423,1.2274881516587677,1795.0,4.253554502369668,34.07,-118.27,1.6,1.9058823529411764,1.898785714285714,2.307610474576271,2.1109629249011856,2.3234023446295233
2.5521,38.0,2.859848484848485,1.0113636363636365,2899.0,3.6603535353535355,34.08,-118.27,1.575,1.8621428571428573,2.0369019607843137,2.3427777397260274,2.191781208121827,2.3229830512172716
2.7179,46.0,3.694103194103194,1.049140049140049,2587.0,3.178132678132678,34.08,-118.27,1.843,1.8430000000000002,2.031647058823529,2.3418599315068493,2.1915091269035534,2.3229522749196145
2.9423,42.0,2.6801075268817205,1.0053763440860215,982.0,2.639784946236559,34.08,-118.28,2.0,2.0313571428571424,2.0743571428571426,2.451865181518152,2.255834919191919,2.3255200644270593
2.6178,52.0,3.304289544235925,1.0361930294906165,2328.0,3.1206434316353886,34.08,-118.28,2.031,2.029142857142857,2.0738035714285714,2.4517628712871287,2.255803606060606,2.32551649792913
3.2386,43.0,3.942622950819672,1.0368852459016393,658.0,2.69672131147541,34.08,-118.27,1.85,1.8424999999999998,2.031509803921568,2.3418359589041096,2.191502020304569,2.3229514710610935
1.87,38.0,2.8222222222222224,1.2355555555555555,1692.0,3.76,34.07,-118.27,1.708,1.8995294117647055,1.896857142857143,2.307244372881356,2.110856205533597,2.323389937966686
3.1607,42.0,3.6772727272727272,1.1863636363636363,1454.0,3.3045454545454547,34.08,-118.28,1.82,2.0442142857142858,2.0775714285714284,2.4524592409240924,2.256016737373738,2.3255407731247124
2.4429,52.0,3.607883817427386,0.9626556016597511,938.0,1.946058091286307,34.09,-118.28,2.288,2.1816875,2.2839375,2.4559591034482757,2.3501683544303797,2.3253245226593053
2.875,39.0,3.8655256723716382,1.0953545232273838,1934.0,2.3643031784841075,34.08,-118.28,2.135,2.021714285714286,2.0719464285714286,2.4514196369636965,2.2556985555555555,2.3255045329038193
2.7366,40.0,3.196078431372549,1.0647058823529412,1568.0,3.074509803921569,34.08,-118.28,1.691,2.0534285714285714,2.079875,2.45288498349835,2.2561470404040405,2.32555561435803
2.4677,49.0,3.7938553022794848,1.1863230921704657,2862.0,2.836471754212091,34.09,-118.28,2.192,2.1876875,2.2859375,2.4562901379310342,2.3502696202531648,2.3253355647573035
1.9722,35.0,3.0,0.9887640449438202,1586.0,3.5640449438202246,34.07,-118.23,1.563,1.4635,1.6554545454545455,1.7636506986899563,1.9839572258064515,2.316524884092726
3.1944,40.0,4.43859649122807,1.043859649122807,397.0,3.482456140350877,34.07,-118.23,1.438,1.49475,1.6611363636363636,1.7641965502183405,1.984091634408602,2.3165391583875756
4.9844,52.0,4.541666666666667,0.8333333333333334,86.0,3.5833333333333335,34.08,-118.24,1.875,1.689,1.729111111111111,1.9573926033057854,2.1164072039473685,2.3173190961033026
4.025,52.0,5.708333333333333,1.0833333333333333,65.0,2.7083333333333335,34.08,-118.24,1.375,1.8556666666666668,1.7476296296296296,1.9594587190082646,2.1169554495614036,2.3173762324305796
2.6442,47.0,3.6709401709401708,1.0213675213675213,913.0,3.9017094017094016,34.09,-118.23,1.361,1.5577142857142856,1.6771923076923076,1.8744869565217388,2.1761913760379596,2.316218782519398
2.6923,49.0,3.8093023255813954,1.0604651162790697,1500.0,3.488372093023256,34.09,-118.23,1.5,1.537857142857143,1.6718461538461538,1.8738826086956522,2.1760264887307237,2.316202922181652
2.6051,45.0,3.9614512471655328,1.0975056689342404,1680.0,3.8095238095238093,34.09,-118.23,1.555,1.53,1.669730769230769,1.8736434782608695,2.1759612455516013,2.3161966465084434
3.5603,52.0,4.904306220095694,1.0263157894736843,957.0,2.289473684210526,34.09,-118.25,2.1,2.1923333333333335,2.0923000000000003,2.1438341700404857,2.2255801355932205,2.318416103613907
3.75,52.0,6.117647058823529,1.1764705882352942,32.0,1.8823529411764706,34.09,-118.25,2.417,2.1395,2.0817333333333337,2.142550769230769,2.225221943502825,2.3183798501829824
2.1108,44.0,3.8101604278074865,1.1711229946524064,1121.0,2.9973262032085564,34.08,-118.25,2.0,1.7393333333333334,1.8698124999999999,2.0802461507936503,2.1267228188638803,2.318551688207709
2.6136,47.0,3.2220543806646527,1.040785498489426,2104.0,3.178247734138973,34.08,-118.25,1.692,1.7735555555555556,1.8794375,2.0814683730158725,2.1270529367631297,2.318586916390255
2.6336,43.0,3.104404567699837,1.0358890701468189,1919.0,3.130505709624796,34.09,-118.25,1.743,2.2518333333333334,2.1042,2.1452795141700403,2.2259835254237292,2.318456931610247
2.935,52.0,4.474820143884892,1.1270983213429258,1211.0,2.904076738609113,34.09,-118.25,1.894,2.2266666666666666,2.0991666666666666,2.144668178137651,2.2258129039548025,2.3184396626258006
1.7945,50.0,2.6533333333333333,0.9777777777777777,2183.0,3.234074074074074,34.08,-118.26,1.667,1.8175454545454548,1.9575744680851064,2.1797170967741937,2.1329085699373698,2.320489732981893
2.5428,45.0,3.903052064631957,1.125673249551167,1992.0,3.576301615798923,34.08,-118.26,1.678,1.816545454545455,1.9573404255319147,2.179677670250896,2.1328970876826725,2.3204884723813892
3.1864,52.0,4.607038123167156,1.1217008797653958,1728.0,2.533724340175953,34.09,-118.25,1.898,2.226,2.0990333333333333,2.1446519838056677,2.225808384180791,2.3184392051692586
1.9209,45.0,2.8093434343434343,1.0441919191919191,2699.0,3.407828282828283,34.08,-118.26,1.792,1.8061818181818183,1.954914893617021,2.1792690681003584,2.132778089770355,2.320475407976163
2.4038,46.0,3.6126543209876543,1.0848765432098766,2371.0,3.6589506172839505,34.07,-118.26,1.817,1.7998750000000001,1.8477708333333336,2.137996523297491,2.0508938693467336,2.3209821632465895
2.7625,52.0,4.391534391534392,1.0582010582010581,701.0,3.708994708994709,34.07,-118.26,2.321,1.768375,1.8372708333333332,2.1361900716845876,2.050387336683417,2.3209243849593033
1.9028,47.0,3.7849264705882355,1.1360294117647058,2033.0,3.7371323529411766,34.07,-118.25,2.179,1.7719090909090909,1.8001,1.9506133203125,2.026113169230769,2.318541570578815
2.0,43.0,2.496732026143791,1.0522875816993464,1275.0,4.166666666666667,34.07,-118.25,1.75,1.8109090909090908,1.8108250000000001,1.9522891015625,2.0265531692307692,2.3185906440173873
1.5491,20.0,1.64,0.68,87.0,3.48,34.06,-118.25,2.25,1.9288,2.0240940624999997,1.8367949084249084,1.9417660728346458,2.318897529748284
1.6136,27.0,2.7195121951219514,0.975609756097561,249.0,3.0365853658536586,34.07,-118.24,1.375,1.6980000000000002,1.90116,1.8539121757322177,2.006557382198953,2.3176611122542297
2.2545,18.0,3.3413685847589423,1.104199066874028,4332.0,3.368584758942457,34.07,-118.25,1.925,1.7949999999999997,1.8064500000000003,1.9516055078124999,2.026373682051282,2.318570625714939
2.3942,16.0,3.2981651376146788,1.0321100917431192,801.0,3.6743119266055047,34.07,-118.25,1.333,1.8488181818181817,1.8212500000000003,1.9539180078125,2.0269808615384615,2.318638344772363
1.875,40.0,4.110266159695818,1.0722433460076046,970.0,3.688212927756654,34.09,-118.22,1.5,1.515090909090909,1.64816,1.7991874999999997,2.1624175208581646,2.3151440275877793
1.8173,31.0,3.0076335877862594,0.8931297709923665,573.0,4.374045801526718,34.08,-118.22,1.542,1.5305000000000002,1.5306896551724138,1.698268766519824,2.095492819332566,2.314807777397651
1.9704,34.0,3.3976143141153083,1.117296222664016,2105.0,4.184890656063618,34.08,-118.22,1.521,1.53575,1.5314137931034484,1.6983612775330397,2.095516985040276,2.3148101721975145
2.3409,38.0,4.718631178707224,1.1330798479087452,1055.0,4.011406844106464,34.08,-118.19,1.155,1.327,1.4847500000000002,1.7177713004484305,2.0752833375634516,2.3112618119658115
2.4375,49.0,4.024390243902439,0.9420731707317073,1405.0,4.283536585365853,34.08,-118.2,1.14,1.4018333333333333,1.5048846153846152,1.6426238532110091,2.0650873161764705,2.3124071363429093
1.9937,21.0,3.6866485013623977,1.0354223433242506,1688.0,4.599455040871935,34.07,-118.2,1.396,1.6706249999999998,1.4318928571428575,1.5690228310502283,1.9790193317422435,2.312669944108589
2.2708,34.0,3.53,1.102,2203.0,4.406,34.07,-118.2,1.596,1.645625,1.4247500000000002,1.5681095890410957,1.9787806682577567,2.312647131287784
2.2907,39.0,3.297658862876254,1.2073578595317727,1347.0,4.505016722408027,34.08,-118.21,1.339,1.4541666666666666,1.5014230769230772,1.6614847161572053,2.0781475534441807,2.3137840820980613
1.9495,26.0,3.2094763092269325,1.0062344139650872,3163.0,3.9438902743142146,34.08,-118.21,1.732,1.3886666666666667,1.4863076923076926,1.659768558951965,2.07768080760095,2.3137392702394526
2.5343,39.0,4.216931216931217,1.1375661375661377,1668.0,4.412698412698413,34.09,-118.2,1.382,1.4686,1.5812083333333333,1.7578142857142858,2.112721239048811,2.312744205128205
2.2222,41.0,4.261792452830188,1.0117924528301887,1699.0,4.007075471698113,34.08,-118.2,1.26,1.3818333333333335,1.5002692307692305,1.6420733944954127,2.064940257352941,2.3123934564523485
4.239,39.0,5.096774193548387,1.0496277915632755,1205.0,2.990074441687345,34.1,-118.19,2.13,1.7658333333333331,1.8191153846153842,2.0380105699481863,2.163881524547804,2.311692581196581
2.6806,52.0,4.806282722513089,1.057591623036649,3062.0,4.007853403141361,34.08,-118.21,1.53,1.4223333333333332,1.4940769230769233,1.660650655021834,2.0779207125890737,2.3137623033067274
1.6118,39.0,3.7304347826086954,1.0231884057971015,1171.0,3.3942028985507244,34.09,-118.21,1.385,1.49175,1.6218846153846156,1.7293657407407406,2.1253918545454544,2.3136561103511166
2.4632,39.0,3.9923273657289005,1.1381074168797953,1780.0,4.552429667519181,34.09,-118.21,1.442,1.4846249999999999,1.6196923076923078,1.7291018518518517,2.1253227636363636,2.3136496124031005
1.9881,37.0,3.600790513833992,0.9841897233201581,1961.0,3.875494071146245,34.09,-118.21,1.592,1.465875,1.6139230769230768,1.7284074074074074,2.1251409454545453,2.3136325125398995
2.0133,35.0,3.0200803212851404,0.9578313253012049,2059.0,4.134538152610442,34.07,-118.22,1.458,1.62425,1.5150000000000001,1.6439911160714284,1.984036306010929,2.3146669404517453
1.7463,36.0,3.4244897959183676,1.0204081632653061,1079.0,4.404081632653061,34.07,-118.22,1.583,1.608625,1.509047619047619,1.6434330803571429,1.9838996939890712,2.314652680812229
2.1333,31.0,3.9306569343065694,1.094890510948905,1198.0,4.372262773722627,34.07,-118.21,1.602,1.6051250000000001,1.4589629629629628,1.5966578947368422,1.9891750283768446,2.313944261921059
2.4135,52.0,4.031890660592255,0.9908883826879271,1848.0,4.209567198177677,34.07,-118.21,1.672,1.596375,1.4563703703703703,1.5963508771929826,1.9890955732122588,2.313936276522929
1.7292,47.0,3.628032345013477,1.0323450134770888,1452.0,3.9137466307277626,34.07,-118.21,1.917,1.56575,1.4472962962962963,1.5952763157894738,1.9888174801362088,2.313908327629478
2.3859,31.0,3.7352185089974292,1.038560411311054,1486.0,3.8200514138817483,34.07,-118.21,1.531,1.6139999999999999,1.4615925925925923,1.5969692982456143,1.98925561861521,2.313952361396304
1.9375,42.0,2.7925696594427243,0.9845201238390093,1312.0,4.061919504643963,34.07,-118.21,1.688,1.5943749999999999,1.4557777777777776,1.5962807017543859,1.9890774120317822,2.3139344512890716
1.8781,29.0,3.751269035532995,1.0482233502538072,1580.0,4.01015228426396,34.06,-118.21,1.475,1.2360000000000002,1.3876923076923078,1.5574434841628961,1.9137183460282916,2.3136029666818803
2.1696,36.0,4.1675,1.15,2881.0,3.60125,34.09,-118.16,1.708,1.79575,2.104625,2.2110635263157894,2.116923566529492,2.3077561942167577
3.1146,48.0,4.183028286189684,0.9900166389351082,2484.0,4.1331114808652245,34.1,-118.17,1.425,2.2903333333333333,2.2696923076923072,2.266428342245989,2.156622058823529,2.3092831074154234
1.3125,37.0,3.25,0.967391304347826,318.0,3.4565217391304346,34.1,-118.17,1.458,2.2848333333333333,2.268423076923077,2.2662518716577544,2.1565779411764705,2.3092793484451533
3.3977,45.0,4.672535211267606,0.954225352112676,1069.0,3.7640845070422535,34.09,-118.17,1.538,1.710875,1.798125,2.061278855721393,2.117536765498652,2.3090076774120063
2.6226,40.0,4.071216617210682,1.0504451038575668,2747.0,4.07566765578635,34.09,-118.18,1.488,1.572,1.7374615384615386,1.9228544660194173,2.119614416445623,2.3101244474823424
3.3785,44.0,4.395833333333333,1.109375,1605.0,4.1796875,34.09,-118.18,1.849,1.4998,1.7235769230769231,1.9211020388349513,2.1191356366047747,2.310083321941217
1.9706,41.0,3.891992551210428,0.9869646182495344,2043.0,3.804469273743017,34.09,-118.19,1.442,1.5729999999999997,1.5429583333333337,1.834800970873786,2.1246503717948717,2.31135578851413
4.875,10.0,5.168021680216802,1.0785907859078592,921.0,2.4959349593495936,34.1,-118.18,2.004,2.104,1.9235909090909085,2.1409542051282053,2.1576461437908496,2.3102339523755275
4.975,10.0,4.70873786407767,1.0800970873786409,763.0,1.8519417475728155,34.1,-118.18,1.667,2.1461249999999996,1.9389090909090902,2.1426824102564104,2.1580866666666667,2.3102723481827505
4.7853,7.0,4.383015597920277,1.194107452339688,1215.0,2.1057192374350087,34.1,-118.18,1.531,2.163125,1.9450909090909085,2.143379846153846,2.1582644444444443,2.3102878432266154
4.9231,8.0,4.748936170212766,1.1361702127659574,435.0,1.851063829787234,34.1,-118.18,2.309,2.065875,1.9097272727272723,2.1393901025641022,2.157247450980392,2.310199202460978
2.9167,35.0,4.054644808743169,1.0965391621129326,2230.0,4.061930783242259,34.08,-118.18,1.293,1.4139999999999997,1.4791,1.7986489333333333,2.0762219626168226,2.31023298005698
1.9038,35.0,4.1550802139037435,1.018716577540107,1487.0,3.9759358288770055,34.08,-118.19,1.395,1.287,1.47275,1.716695067264574,2.074978769035533,2.3112344615384615
3.0241,38.0,4.561538461538461,1.023076923076923,2128.0,3.273846153846154,34.07,-118.19,1.663,1.5619999999999998,1.3954642857142858,1.6239475982532752,1.982285798742138,2.3110269555302168
3.375,42.0,4.468390804597701,0.9683908045977011,1152.0,3.310344827586207,34.07,-118.19,1.696,1.55375,1.3942857142857144,1.6238034934497816,1.9822442893081758,2.3110231927023945
2.5132,44.0,4.94017094017094,1.037037037037037,1133.0,3.2279202279202277,34.06,-118.19,1.631,1.1868888888888887,1.3093414634146339,1.5612350427350425,1.9106532412965185,2.311142609489051
2.375,33.0,4.378612716763006,1.199421965317919,1345.0,3.88728323699422,34.09,-118.16,1.75,1.7905,2.1028749999999996,2.210842473684211,2.116865953360768,2.307751412795993
3.1442,50.0,4.708708708708708,0.9069069069069069,1093.0,3.2822822822822824,34.09,-118.16,1.621,1.806625,2.10825,2.2115214210526317,2.117042908093278,2.3077660985883424
2.5523,36.0,3.9307692307692306,1.0217948717948717,3097.0,3.9705128205128206,34.09,-118.17,1.565,1.7075,1.797,2.061144527363184,2.1175003773584904,2.309004601890876
2.2348,33.0,3.6658259773013873,1.005044136191677,3212.0,4.050441361916771,34.09,-118.17,1.466,1.719875,1.801125,2.061637064676617,2.1176338005390836,2.309015878801686
2.9939,31.0,4.560553633217993,1.0761245674740485,1164.0,4.027681660899654,34.08,-118.18,1.355,1.4036666666666668,1.4760000000000002,1.7983733777777777,2.0761391855807743,2.3102259145299144
2.3281,33.0,3.6312997347480107,1.0822281167108754,1475.0,3.9124668435013263,34.08,-118.18,1.519,1.3763333333333332,1.4678,1.797644488888889,2.0759202269692927,2.310207225071225
3.2031,43.0,4.326704545454546,1.0738636363636365,1338.0,3.8011363636363638,34.08,-118.16,1.446,1.777,1.8305555555555555,2.011803971291866,2.0894258882521486,2.30796804214123
3.2279,39.0,4.396648044692737,1.011173184357542,731.0,4.083798882681564,34.08,-118.17,1.585,1.4175999999999997,1.6572500000000001,1.9060494170403584,2.0895003739612186,2.308595397584871
3.375,33.0,3.732456140350877,1.013157894736842,936.0,4.105263157894737,34.08,-118.17,1.475,1.4396,1.6618333333333333,1.9065426905829594,2.089652728531856,2.308607928913192
2.6842,28.0,4.21256038647343,1.0144927536231885,2218.0,3.571658615136876,34.07,-118.18,1.56,1.586,1.4765384615384616,1.6779525862068965,2.0032692942743004,2.3102199247691786
3.4952,19.0,4.6038543897216275,1.164882226980728,1510.0,3.233404710920771,34.07,-118.17,1.5,1.8725999999999998,1.7662083333333334,1.7784723404255318,2.014652569832402,2.3086306289881495
3.5769,41.0,4.94,1.1,925.0,18.5,34.07,-118.16,1.357,2.132,1.9895238095238093,1.8843230530973454,2.0407514616497826,2.3082348661273784
3.875,37.0,4.79253112033195,0.9336099585062241,814.0,3.3775933609958506,34.07,-118.17,1.485,1.8755999999999997,1.7668333333333333,1.7785361702127658,2.0146735195530723,2.308632338195077
2.6083,27.0,3.5095320623916813,0.9792027729636048,2189.0,3.7937608318890814,34.06,-118.18,1.486,1.2747777777777776,1.393342857142857,1.5903595041322311,1.9209067477592827,2.30975950752394
1.9762,32.0,3.4049079754601226,0.9754601226993865,748.0,4.588957055214724,34.06,-118.19,1.375,1.2153333333333332,1.3155853658536583,1.5623290598290598,1.9109605642256904,2.311171806569343
1.1868,47.0,3.9124579124579126,1.1077441077441077,3020.0,5.084175084175084,34.06,-118.19,0.938,1.2638888888888888,1.3262439024390242,1.5641965811965812,1.911485174069628,2.31122164689781
2.2961,46.0,3.4318181818181817,0.9015151515151515,533.0,4.037878787878788,34.06,-118.2,1.125,1.272333333333333,1.3714888888888888,1.5546205357142857,1.900435155350978,2.3121873388844536
2.1136,40.0,3.5044510385756675,0.9940652818991098,1441.0,4.275964391691395,34.06,-118.2,1.118,1.273111111111111,1.3716444444444444,1.5546517857142856,1.9004432105868814,2.3121881373331816
2.4886,8.0,4.379310344827586,1.1724137931034482,728.0,4.183908045977011,34.05,-118.2,1.375,1.3144285714285713,1.3414915254237287,1.5036824644549762,1.8020778579481398,2.312058902703319
1.6667,46.0,3.445901639344262,0.9901639344262295,1435.0,4.704918032786885,34.05,-118.19,1.336,1.2818500000000002,1.3120740740740742,1.5207601809954754,1.81523790725327,2.311169127210496
2.0885,36.0,3.964391691394659,1.0014836795252227,2883.0,4.277448071216617,34.05,-118.2,1.428,1.311904761904762,1.340593220338983,1.503431279620853,1.8020181059751974,2.312052857305806
3.2125,37.0,5.453125,1.234375,276.0,4.3125,34.05,-118.19,1.25,1.2861500000000001,1.3136666666666668,1.5211493212669684,1.81534016646849,2.31117893896178
2.1029,46.0,3.7325581395348837,1.1744186046511629,401.0,4.662790697674419,34.06,-118.2,1.094,1.2757777777777777,1.3721777777777777,1.5547589285714287,1.9004708285385499,2.3121908748716784
2.3611,30.0,3.4295302013422817,1.0268456375838926,1152.0,7.731543624161074,34.06,-118.21,1.568,1.2227142857142859,1.3853076923076924,1.5570226696832579,1.9136171490750817,2.3135923550890003
10.2264,52.0,4.8,0.6,41.0,4.1,34.06,-118.22,1.125,1.4162499999999998,1.5104193548387095,1.5903230530973451,1.904689172774869,2.3148442593015295
1.0714,36.0,2.7995495495495497,1.0585585585585586,1668.0,3.7567567567567566,34.05,-118.22,1.375,1.454,1.4219090909090908,1.5133217826086955,1.8315715714285716,2.315025513933303
2.095,52.0,3.821138211382114,0.9349593495934959,434.0,3.5284552845528454,34.06,-118.21,1.091,1.2908571428571431,1.3975384615384616,1.5591810407239821,1.9141361915125135,2.3136467822911913
2.2344,34.0,3.2041420118343193,1.0769230769230769,1132.0,3.3491124260355027,34.06,-118.22,1.531,1.31475,1.497322580645161,1.5885265929203543,1.9042640418848167,2.314797922848665
3.1654,34.0,3.8379310344827586,1.0793103448275863,928.0,3.2,34.05,-118.22,1.55,1.438090909090909,1.4166060606060604,1.5125609130434783,1.831393,2.3150055276381907
1.6122,41.0,3.2764976958525347,1.1013824884792627,1640.0,3.7788018433179724,34.05,-118.22,1.571,1.4361818181818182,1.4159696969696969,1.512469608695652,1.8313715714285714,2.3150031292827773
1.3846,26.0,3.156779661016949,1.0932203389830508,694.0,2.940677966101695,34.05,-118.21,1.292,1.3682222222222222,1.3629795918367347,1.4920237440758293,1.8270958297872342,2.3133652481460354
2.52,28.0,3.7859649122807015,1.0736842105263158,1358.0,4.764912280701754,34.05,-118.21,1.319,1.3667222222222224,1.3624285714285715,1.4918957819905216,1.8270671063829786,2.313362167712493
1.9271,28.0,2.753623188405797,1.0347826086956522,1485.0,4.304347826086956,34.05,-118.21,1.364,1.3642222222222222,1.3615102040816327,1.4916825118483414,1.827019234042553,2.313357033656589
2.121,45.0,3.4336,0.9712,2868.0,4.5888,34.05,-118.21,1.44,1.36,1.3599591836734695,1.4913223222748815,1.8269383829787236,2.313348362806617
1.9615,43.0,3.844884488448845,1.046204620462046,1279.0,4.221122112211221,34.05,-118.2,1.417,1.3124285714285715,1.3407796610169491,1.503483412322275,1.8020305073280722,2.31205411201095
1.9205,40.0,3.5700934579439254,1.0062305295950156,1354.0,4.218068535825545,34.05,-118.2,1.219,1.3218571428571428,1.344135593220339,1.5044218009478674,1.8022537316798197,2.3120766967035475
1.7054,40.0,3.9633699633699635,1.164835164835165,1085.0,3.9743589743589745,34.05,-118.2,1.172,1.3240952380952382,1.3449322033898305,1.5046445497630332,1.8023067192784668,2.3120820577164367
2.02,42.0,2.9311531841652325,1.008605851979346,2490.0,4.285714285714286,34.05,-118.2,1.472,1.3098095238095238,1.3398474576271184,1.503222748815166,1.8019685005636978,2.3120478384852285
2.625,41.0,3.1154791154791153,0.9778869778869779,1887.0,4.636363636363637,34.05,-118.2,1.5,1.3084761904761906,1.3393728813559322,1.5030900473933648,1.8019369334836528,2.312044644690316
2.7708,43.0,3.772200772200772,1.027027027027027,1084.0,4.185328185328185,34.05,-118.19,1.279,1.2847000000000004,1.3131296296296298,1.5210180995475115,1.8153056837098693,2.3111756303479747
2.1058,41.0,4.481632653061224,1.0775510204081633,1178.0,4.808163265306122,34.05,-118.19,1.243,1.2865,1.3137962962962964,1.5211809954751132,1.8153484898929844,2.311179737592698
2.29,50.0,3.6545454545454548,1.0415584415584416,1526.0,3.963636363636364,34.05,-118.2,1.218,1.321904761904762,1.3441525423728813,1.50442654028436,1.8022548590755354,2.3120768107676515
2.1806,45.0,4.02928870292887,0.9790794979079498,1194.0,4.99581589958159,34.04,-118.19,1.349,1.4114285714285713,1.3600483870967741,1.5095533980582525,1.7379487645687646,2.311407576725613
1.9688,40.0,3.8967971530249113,1.085409252669039,1322.0,4.704626334519573,34.04,-118.19,1.5,1.400642857142857,1.3576129032258062,1.5088203883495146,1.737772773892774,2.3113903491158014
