"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"question";0,935666902726773;0,365637489495853;0,1031240419678;0,810388661788357;0,722629860796246;0,282387425873749;0,0796442749815832;0,625875559082357;0,595572862996455;0,0842926552300073;0,00572929964563755;0,3144051821279;0,00309901788622412;0,000473241676902053;3,76444886080584e-05;0,00232470719700929;0,00353982300884956;0,775173436999201;0,00212705790240409
"principe";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,59882646767655;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00382873983588044;0,00644550345099947;0,00027229730772031;0,000130573454683775;0,00353982300884956;1,08051801539154;0,00413281126225019
"plan";0,935666902726773;0,365637489495853;0,1031240419678;0,810388661788357;0,722629860796246;0,282387425873749;0,0796442749815832;0,625875559082357;0,595572862996455;0,0842926552300073;0,00572929964563755;0,3144051821279;0,00309901788622412;0,000473241676902053;3,76444886080584e-05;0,00232470719700929;0,00353982300884956;0,775173436999201;0,00212705790240409
"notamment";0,238713268558701;-0,0814373946360228;-0,934504899031599;-1,08062647066268;0,164544985647364;-0,0561347721157273;-0,644153951420313;-0,744875507670524;0,036145482071119;0,00389892226425773;0,438685605448319;0,521269990216305;0,000201713361366296;2,347628051364e-05;0,00309132533208516;0,00413364095255534;0,00353982300884956;0,802776432178265;0,00228123893826855
"montrer";0,955284123554038;-0,021197597329494;2,61474403620808;-1,15039827813545;0,317138855067925;-0,00703725894894594;0,868052665686124;-0,381913593876817;0,125720748955602;5,73734607409674e-05;0,745915305350608;0,12830657223305;0,00269194028529324;1,3254812169421e-06;0,0201678064155921;0,00390388259096461;0,00294985250737463;1,7225591567659;0,00875283200164616
"ivg";1,33080211053682;0,708643087648257;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,0982527748555319;0,554190653919042;0,594101665861825;0,156129457325185;0,00853281222987683;0,241236064583114;0,00522428984486503;0,00148134225861845;9,4747850405446e-05;0,00301438077537747;0,00294985250737463;1,1038960039037;0,00359465011042642
"important";-0,249738720703354;-0,663379304961358;-0,12516142910574;0,208919531338032;-0,333205902377684;-0,885092625227664;-0,166992634584672;0,278744204213732;0,121492622581091;0,794507335057697;0,0241662066508187;0,0598338357103936;0,000220776738472735;0,00155777735310093;5,5452684374482e-05;0,000154503966635409;0,00353982300884956;0,458095467218748;0,000742837016234913
"formation";-0,249738720703354;-0,663379304961358;-0,12516142910574;0,208919531338032;-0,333205902377684;-0,885092625227664;-0,166992634584672;0,278744204213732;0,121492622581091;0,794507335057697;0,0241662066508187;0,0598338357103936;0,000220776738472735;0,00155777735310093;5,5452684374482e-05;0,000154503966635409;0,00353982300884956;0,458095467218748;0,000742837016234913
"exemple";-0,644873928513396;-1,00638490311376;-0,201256586130253;0,00842982118792401;-0,532019108193502;-0,830264606739896;-0,166036095951213;0,00695457786759765;0,299897153323573;0,676934834074598;0,023131948921309;3,60636805197338e-05;0,00147207923425239;0,00358517017067361;0,000143377746763908;2,51546496496894e-07;0,00353982300884956;0,752893786353628;0,00200654532222974
"développement";1,33080211053682;0,708643087648257;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987684;0,241236064583114;0,00626914781383803;0,00177761071034214;0,000113697420486535;0,00361725693045296;0,00353982300884956;1,1038960039037;0,0043135801325117
"définir";-0,644873928513396;-1,00638490311376;-0,201256586130253;0,00842982118792401;-0,532019108193502;-0,830264606739896;-0,166036095951213;0,00695457786759765;0,299897153323573;0,676934834074598;0,023131948921309;3,60636805197338e-05;0,00147207923425239;0,00358517017067361;0,000143377746763908;2,51546496496894e-07;0,00353982300884956;0,752893786353628;0,00200654532222974
"considérer";0,935666902726773;0,365637489495853;0,1031240419678;0,810388661788357;0,722629860796246;0,282387425873749;0,0796442749815832;0,625875559082357;0,595572862996455;0,0842926552300073;0,00572929964563755;0,3144051821279;0,00309901788622412;0,000473241676902053;3,76444886080584e-05;0,00232470719700929;0,00353982300884956;0,775173436999201;0,00212705790240409
"condition";0,935666902726773;0,365637489495853;0,1031240419678;0,810388661788357;0,722629860796246;0,282387425873749;0,0796442749815832;0,625875559082357;0,595572862996455;0,0842926552300073;0,00572929964563755;0,3144051821279;0,00309901788622412;0,000473241676902053;3,76444886080584e-05;0,00232470719700929;0,00353982300884956;0,775173436999201;0,00212705790240409
"chômage";0,540531694916731;0,0226318913434495;0,0270288849432865;0,609898951638249;0,662646215379689;0,0277447877463161;0,033135130616829;0,747684614737318;0,526438934549451;0,00085534890283928;0,00104244043352402;0,471663276114186;0,0010342460644586;1,81310621515648e-06;2,58605529655724e-06;0,00131673179189181;0,00353982300884956;0,476312774378337;0,000803093306322084
"choisir";0,738099298821752;0,194134690419651;0,065076463455543;0,710143806713303;0,706640996446143;0,185860535705556;0,0623028595946699;0,679876986737434;0,580817276118669;0,0372402138954133;0,00357558530504276;0,378366924680875;0,00128564147474021;8,89398891429706e-05;9,99397308762389e-06;0,00119009846893985;0,0023598820058997;0,619213042321495;0,000904837266739922
"utiliser";0,211169500898209;2,00755829098258;-0,695794962960083;-0,970924331623919;0,0900290035445571;0,85589288096058;-0,296641924710585;-0,413939274949567;0,00923861170050248;0,773885281770771;0,0794321293157657;0,137443977212961;0,000131541469349849;0,0118887619223979;0,00142811395422013;0,0027808084299096;0,00294985250737463;1,40466545443048;0,00582030984917516
"tenir";-0,565846886951388;-0,937783783483281;-0,18603755472535;0,0485277632179456;-0,508846464442771;-0,843316405270298;-0,167297115453965;0,0436393330248877;0,274992868539199;0,700043355650779;0,0235404158835497;0,00142335992647258;0,000944491738857158;0,00259421364178235;0,000102094312000554;6,94673688182003e-06;0,00294985250737463;0,689895449841652;0,00140399920859061
"statut";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00319061652990037;0,00537125287583289;0,000226914423100258;0,000108811212236479;0,00294985250737463;1,08051801539154;0,00344400938520849
"salaire";-0,565846886951388;-0,937783783483281;-0,18603755472535;0,0485277632179456;-0,508846464442771;-0,843316405270298;-0,167297115453965;0,0436393330248877;0,274992868539199;0,700043355650779;0,0235404158835497;0,00142335992647258;0,000944491738857158;0,00259421364178235;0,000102094312000554;6,94673688182003e-06;0,00294985250737463;0,689895449841652;0,00140399920859061
"république";1,33080211053682;0,708643087648257;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,0982527748555319;0,554190653919042;0,594101665861825;0,156129457325185;0,00853281222987683;0,241236064583114;0,00522428984486503;0,00148134225861845;9,4747850405446e-05;0,00301438077537747;0,00294985250737463;1,1038960039037;0,00359465011042642
"réduire";1,44278224827923;0,995366662255774;-0,883307153348133;-0,777164482642521;0,683438394376093;0,471499974635063;-0,418417972181988;-0,36813874499552;0,514894240397871;0,227132126345151;0,152837267716944;0,105136365540034;0,00614047379336187;0,00292258050834867;0,00230156792671381;0,00178166558430979;0,00294985250737463;1,28554368291606;0,00487499280438168
"réalité";-0,374972886216257;1,30922799859218;0,275417200950947;0,576530870776938;-0,24926699381607;0,870322467104165;0,183086351706735;0,383254689294646;0,0694950089058884;0,785200168162744;0,0296910339034909;0,115613789027877;0,000414763024770945;0,0050562771454209;0,00022375998401078;0,000980495117872608;0,00294985250737463;0,909427585575967;0,00243970068851485
"réaliser";-0,565846886951388;-0,937783783483281;-0,18603755472535;0,0485277632179456;-0,508846464442771;-0,843316405270298;-0,167297115453965;0,0436393330248877;0,274992868539199;0,700043355650779;0,0235404158835497;0,00142335992647258;0,000944491738857158;0,00259421364178235;0,000102094312000554;6,94673688182003e-06;0,00294985250737463;0,689895449841652;0,00140399920859061
"responsabilité";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00319061652990037;0,00537125287583289;0,000226914423100258;0,000108811212236479;0,00294985250737463;1,08051801539154;0,00344400938520849
"respecter";-0,565846886951388;-0,937783783483281;-0,18603755472535;0,0485277632179456;-0,508846464442771;-0,843316405270298;-0,167297115453965;0,0436393330248877;0,274992868539199;0,700043355650779;0,0235404158835497;0,00142335992647258;0,000944491738857158;0,00259421364178235;0,000102094312000554;6,94673688182003e-06;0,00294985250737463;0,689895449841652;0,00140399920859061
"reconnaître";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00319061652990037;0,00537125287583289;0,000226914423100258;0,000108811212236479;0,00294985250737463;1,08051801539154;0,00344400938520849
"prostitution";1,30456041213443;1,44393066829544;-4,16220039879889;-6,38188069856561;0,165894703376137;0,18361775176104;-0,529287102481559;-0,811553221777007;0,0369846865293722;0,0419935088202866;0,298145899680072;0,62287590497027;0,00502028869884468;0,00615025302313901;0,0511029857220107;0,120142776550809;0,00294985250737463;4,33708855465274;0,0554877201501469
"progrès";-0,0916846375793368;-0,526177065700396;-0,0947233662959346;0,289115415398076;-0,149158891933599;-0,856021141086256;-0,154102505391877;0,470352898154643;0,0254007971469649;0,775378870257525;0,021471271574462;0,177749061021049;2,47966748320187e-05;0,000816702963035631;2,64675991812207e-05;0,000246571455518589;0,00294985250737463;0,367805284573744;0,00039905819280346
"possible";1,44278224827923;0,995366662255774;-0,883307153348133;-0,777164482642521;0,683438394376093;0,471499974635063;-0,418417972181988;-0,36813874499552;0,514894240397871;0,227132126345151;0,152837267716944;0,105136365540034;0,00614047379336187;0,00292258050834867;0,00230156792671381;0,00178166558430979;0,00294985250737463;1,28554368291606;0,00487499280438168
"personnel";0,96861999890718;0,58375994447289;-0,97462134177755;-1,01775213482265;0,536082162453399;0,32308159416466;-0,539403602096604;-0,563274313861832;0,343011682879188;0,115469308346429;0,275019317490203;0,266499691284181;0,00276762449051016;0,00100523797277579;0,00280202584026039;0,00305551447768751;0,00294985250737463;1,0574115279621;0,00329828654710071
"partir";0,96861999890718;0,58375994447289;-0,97462134177755;-1,01775213482265;0,536082162453399;0,32308159416466;-0,539403602096604;-0,563274313861832;0,343011682879188;0,115469308346429;0,275019317490203;0,266499691284181;0,00276762449051016;0,00100523797277579;0,00280202584026039;0,00305551447768751;0,00294985250737463;1,0574115279621;0,00329828654710071
"parler";-0,565846886951388;-0,937783783483281;-0,18603755472535;0,0485277632179456;-0,508846464442771;-0,843316405270298;-0,167297115453965;0,0436393330248877;0,274992868539199;0,700043355650779;0,0235404158835497;0,00142335992647258;0,000944491738857158;0,00259421364178235;0,000102094312000554;6,94673688182003e-06;0,00294985250737463;0,689895449841652;0,00140399920859061
"ouvrir";0,211169500898209;2,00755829098258;-0,695794962960083;-0,970924331623919;0,0900290035445571;0,85589288096058;-0,296641924710585;-0,413939274949567;0,00923861170050248;0,773885281770771;0,0794321293157657;0,137443977212961;0,000131541469349849;0,0118887619223979;0,00142811395422013;0,0027808084299096;0,00294985250737463;1,40466545443048;0,00582030984917516
"organisation";0,00695962480993655;-0,844411032895262;2,43211565934925;-1,63157358249571;0,0022833422885148;-0,277037839388327;0,797938493411662;-0,535293361276756;6,70983627558343e-06;0,0915469748307659;0,648930269809308;0,25951604552365;1,42880169602019e-07;0,00210333331113641;0,0174489279659346;0,00785260281739787;0,00294985250737463;1,7178092276753;0,00870462696957643
"oeuvre";0,856639861164765;0,297036369865372;0,0879050105628969;0,770290719758335;0,718083324650848;0,248992457256341;0,0736868841856659;0,645700656796044;0,592140662420848;0,0659847409119089;0,00493792972085124;0,336936666946391;0,00216469572783595;0,000260267271453682;2,27943683836667e-05;0,00175028847476641;0,00294985250737463;0,711755614815607;0,00149438364372136
"objectif";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00319061652990037;0,00537125287583289;0,000226914423100258;0,000108811212236479;0,00294985250737463;1,08051801539154;0,00344400938520849
"nouvelle";1,55476238602165;1,28209023686329;-1,94583350568858;-2,56520733722351;0,409323808504417;0,337537146072883;-0,512281483283106;-0,675344635499293;0,208926607042022;0,131673633014608;0,25915904571862;0,40024071422475;0,00713063739524402;0,00484883591581172;0,0111689322473755;0,0194108810706352;0,00294985250737463;2,17476439882244;0,0139516229804883
"moyen";-0,565846886951388;-0,937783783483281;-0,18603755472535;0,0485277632179456;-0,508846464442771;-0,843316405270298;-0,167297115453965;0,0436393330248877;0,274992868539199;0,700043355650779;0,0235404158835497;0,00142335992647258;0,000944491738857158;0,00259421364178235;0,000102094312000554;6,94673688182003e-06;0,00294985250737463;0,689895449841652;0,00140399920859061
"mouvement";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987684;0,241236064583114;0,00417943187589202;0,00118507380689476;7,57982803243568e-05;0,00241150462030198;0,0023598820058997;1,1038960039037;0,00287572008834113
"moment";-0,0916846375793368;-0,526177065700396;-0,0947233662959346;0,289115415398076;-0,149158891933599;-0,856021141086256;-0,154102505391877;0,470352898154643;0,0254007971469649;0,775378870257525;0,021471271574462;0,177749061021049;2,47966748320187e-05;0,000816702963035631;2,64675991812207e-05;0,000246571455518589;0,00294985250737463;0,367805284573744;0,00039905819280346
"mois";-1,79745963433241;0,0744078452435267;0,00147463566269997;-0,145232085763452;-0,995903948170485;0,041226554097505;0,000817039476461652;-0,0804675692573067;0,993854945791009;0,00157847642011474;5,29740885292009e-07;0,00456604804799066;0,00953056382611918;1,6331939332698e-05;6,41460276609614e-09;6,22193473014829e-05;0,00294985250737463;1,15277011710119;0,00391999688165634
"long";0,481121874181987;-0,432804315112378;2,52342984777867;-1,39098593031558;0,162915927877181;-0,146554792807258;0,854475626955865;-0,471011142211647;0,0339933743242749;0,0254954785003172;0,740552512336942;0,199958634838466;0,000682826719222384;0,000552565118524763;0,0187837704916232;0,00570749810718553;0,00294985250737463;1,66841094244236;0,00821119490519593
"jour";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00319061652990037;0,00537125287583289;0,000226914423100258;0,000108811212236479;0,00294985250737463;1,08051801539154;0,00344400938520849
"imposer";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00255249322392029;0,00429700230066631;0,000181531538480206;8,70489697891836e-05;0,0023598820058997;1,08051801539154;0,00275520750816679
"essentiel";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00319061652990037;0,00537125287583289;0,000226914423100258;0,000108811212236479;0,00294985250737463;1,08051801539154;0,00344400938520849
"engagement";-0,565846886951388;-0,937783783483281;-0,18603755472535;0,0485277632179456;-0,508846464442771;-0,843316405270298;-0,167297115453965;0,0436393330248877;0,274992868539199;0,700043355650779;0,0235404158835497;0,00142335992647258;0,000944491738857158;0,00259421364178235;0,000102094312000554;6,94673688182003e-06;0,00294985250737463;0,689895449841652;0,00140399920859061
"donner";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00319061652990037;0,00537125287583289;0,000226914423100258;0,000108811212236479;0,00294985250737463;1,08051801539154;0,00344400938520849
"disposer";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987684;0,241236064583114;0,00417943187589202;0,00118507380689476;7,57982803243568e-05;0,00241150462030198;0,0023598820058997;1,1038960039037;0,00287572008834113
"discrimination";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00319061652990037;0,00537125287583289;0,000226914423100258;0,000108811212236479;0,00294985250737463;1,08051801539154;0,00344400938520849
"cours";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00319061652990037;0,00537125287583289;0,000226914423100258;0,000108811212236479;0,00294985250737463;1,08051801539154;0,00344400938520849
"convenir";0,955284123554038;-0,021197597329494;2,61474403620808;-1,15039827813545;0,317138855067925;-0,00703725894894594;0,868052665686124;-0,381913593876817;0,125720748955602;5,73734607409674e-05;0,745915305350608;0,12830657223305;0,00269194028529324;1,3254812169421e-06;0,0201678064155921;0,00390388259096461;0,00294985250737463;1,7225591567659;0,00875283200164616
"constituer";-0,565846886951388;-0,937783783483281;-0,18603755472535;0,0485277632179456;-0,508846464442771;-0,843316405270298;-0,167297115453965;0,0436393330248877;0,274992868539199;0,700043355650779;0,0235404158835497;0,00142335992647258;0,000944491738857158;0,00259421364178235;0,000102094312000554;6,94673688182003e-06;0,00294985250737463;0,689895449841652;0,00140399920859061
"connaître";1,25121691072186;-0,975899498914092;10,1952611131436;-6,91246527181679;0,100746331648645;-0,0785781375961608;0,820908947559476;-0,55658256599363;0,0132235402933331;0,00745570392908812;0,695294117157602;0,284026638619977;0,00461812317898628;0,00280938003534152;0,306617549159819;0,140950372076912;0,00294985250737463;6,95670839379906;0,142760447422874
"conjoint";0,738099298821752;0,194134690419651;0,065076463455543;0,710143806713303;0,706640996446143;0,185860535705556;0,0623028595946699;0,679876986737434;0,580817276118669;0,0372402138954133;0,00357558530504276;0,378366924680875;0,00128564147474021;8,89398891429706e-05;9,99397308762389e-06;0,00119009846893985;0,0023598820058997;0,619213042321495;0,000904837266739922
"commencer";-0,565846886951388;-0,937783783483281;-0,18603755472535;0,0485277632179456;-0,508846464442771;-0,843316405270298;-0,167297115453965;0,0436393330248877;0,274992868539199;0,700043355650779;0,0235404158835497;0,00142335992647258;0,000944491738857158;0,00259421364178235;0,000102094312000554;6,94673688182003e-06;0,00294985250737463;0,689895449841652;0,00140399920859061
"chose";1,33080211053682;0,708643087648257;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,0982527748555319;0,554190653919042;0,594101665861825;0,156129457325185;0,00853281222987683;0,241236064583114;0,00522428984486503;0,00148134225861845;9,4747850405446e-05;0,00301438077537747;0,00294985250737463;1,1038960039037;0,00359465011042642
"choix";0,856639861164765;0,297036369865372;0,0879050105628969;0,770290719758335;0,718083324650848;0,248992457256341;0,0736868841856659;0,645700656796044;0,592140662420848;0,0659847409119089;0,00493792972085124;0,336936666946391;0,00216469572783595;0,000260267271453682;2,27943683836667e-05;0,00175028847476641;0,00294985250737463;0,711755614815607;0,00149438364372136
"atteindre";0,0202955001630785;-0,239453491092879;-1,15724971863638;-1,49892743918291;0,0106322421959516;-0,125442954916537;-0,606250606827739;-0,785245962873221;0,000152825454459241;0,0197167103617068;0,393495403124234;0,586635061059602;1,21506586097204e-06;0,000169138567541496;0,00395052186219464;0,00662767984641723;0,00294985250737463;1,04965595963416;0,00325008151503097
"assurer";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00319061652990037;0,00537125287583289;0,000226914423100258;0,000108811212236479;0,00294985250737463;1,08051801539154;0,00344400938520849
"affirmer";-0,565846886951388;-0,937783783483281;-0,18603755472535;0,0485277632179456;-0,508846464442771;-0,843316405270298;-0,167297115453965;0,0436393330248877;0,274992868539199;0,700043355650779;0,0235404158835497;0,00142335992647258;0,000944491738857158;0,00259421364178235;0,000102094312000554;6,94673688182003e-06;0,00294985250737463;0,689895449841652;0,00140399920859061
"activité";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00319061652990037;0,00537125287583289;0,000226914423100258;0,000108811212236479;0,00294985250737463;1,08051801539154;0,00344400938520849
"acte";-0,801416635404526;1,45937422632816;0,299466701440606;0,467943995486556;-0,45659809663686;0,83146201936023;0,170617778373019;0,266605818038653;0,226046909440071;0,694722145596466;0,0249958702786274;0,0542350746848353;0,00151567816755896;0,00502601329196676;0,000211634938694318;0,000516747098317219;0,0023598820058997;1,0777155062327;0,00274093383451188
"étape";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00255249322392029;0,00429700230066631;0,000181531538480206;8,70489697891836e-05;0,0023598820058997;1,08051801539154;0,00275520750816679
"établir";0,540531694916731;0,0226318913434494;0,0270288849432864;0,609898951638248;0,662646215379689;0,027744787746316;0,0331351306168289;0,747684614737318;0,52643893454945;0,000855348902839273;0,00104244043352401;0,471663276114186;0,000517123032229299;9,06553107578233e-07;1,29302764827861e-06;0,000658365895945902;0,00176991150442478;0,476312774378337;0,000401546653161042
"égal";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,59882646767655;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337053;0,00908887373720311;0,00191436991794022;0,00322275172549973;0,000136148653860155;6,52867273418877e-05;0,00176991150442478;1,08051801539154;0,00206640563112509
"école";-0,801416635404526;1,45937422632816;0,299466701440606;0,467943995486556;-0,45659809663686;0,83146201936023;0,170617778373019;0,266605818038653;0,226046909440071;0,694722145596466;0,0249958702786274;0,0542350746848353;0,00151567816755896;0,00502601329196676;0,000211634938694318;0,000516747098317219;0,0023598820058997;1,0777155062327;0,00274093383451188
"voter";-1,98682225883465;0,43035743187095;0,0711812303670665;-0,133525134963769;-0,974639319592493;0,211112631094789;0,034918083700857;-0,0655010009631738;0,954490225591334;0,0415057243644488;0,000970227878272377;0,00303382216594433;0,00931554616684562;0,000437067891838487;1,19569735848245e-05;4,20742458220478e-05;0,0023598820058997;1,30022448304461;0,00398957806798492
"veiller";0,540531694916731;0,0226318913434494;0,0270288849432864;0,609898951638248;0,662646215379689;0,027744787746316;0,0331351306168289;0,747684614737318;0,52643893454945;0,000855348902839273;0,00104244043352401;0,471663276114186;0,000517123032229299;9,06553107578233e-07;1,29302764827861e-06;0,000658365895945902;0,00176991150442478;0,476312774378337;0,000401546653161042
"seul";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987684;0,241236064583114;0,00417943187589202;0,00118507380689476;7,57982803243568e-05;0,00241150462030198;0,0023598820058997;1,1038960039037;0,00287572008834113
"service";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987684;0,241236064583114;0,00417943187589202;0,00118507380689476;7,57982803243568e-05;0,00241150462030198;0,0023598820058997;1,1038960039037;0,00287572008834113
"saluer";-0,801416635404526;1,45937422632816;0,299466701440606;0,467943995486556;-0,45659809663686;0,83146201936023;0,170617778373019;0,266605818038653;0,226046909440071;0,694722145596466;0,0249958702786274;0,0542350746848353;0,00151567816755896;0,00502601329196676;0,000211634938694318;0,000516747098317219;0,0023598820058997;1,0777155062327;0,00274093383451188
"remercier";1,45410743852341;0,310850628654674;3,33776798104879;-1,38998287542876;0,371946747727295;0,0795126118565892;0,853769062951818;-0,355544299008164;0,170706409224197;0,00723029915165437;0,712292612344356;0,109770679279793;0,00498980163485334;0,000228030945923317;0,0262907258886479;0,00455941567902115;0,0023598820058997;2,25017682683447;0,0119487805357471
"religieux";0,145396487106689;-0,320373706808954;-0,0490662720812267;0,40940924148814;0,268241452435614;-0,591056291295102;-0,090522187644132;0,755317626737145;0,0895265571976126;0,402859602668826;0,00807419991835977;0,499539640215201;4,98882323609804e-05;0,000242216665520967;5,6814137013545e-06;0,000395553810067008;0,0023598820058997;0,310686968273628;0,000227790896177128
"reconnaissance";0,145396487106689;-0,320373706808954;-0,0490662720812267;0,40940924148814;0,268241452435614;-0,591056291295102;-0,090522187644132;0,755317626737145;0,0895265571976126;0,402859602668826;0,00807419991835977;0,499539640215201;4,98882323609804e-05;0,000242216665520967;5,6814137013545e-06;0,000395553810067008;0,0023598820058997;0,310686968273628;0,000227790896177128
"rappeler";0,145396487106689;-0,320373706808954;-0,0490662720812267;0,40940924148814;0,268241452435614;-0,591056291295102;-0,090522187644132;0,755317626737145;0,0895265571976126;0,402859602668826;0,00807419991835977;0,499539640215201;4,98882323609804e-05;0,000242216665520967;5,6814137013545e-06;0,000395553810067008;0,0023598820058997;0,310686968273628;0,000227790896177128
"protéger";-0,447306324608375;-0,834882104037559;-0,163209007617997;0,108674676262978;-0,462455105127451;-0,863156789767617;-0,168736354984046;0,112355126835929;0,228533147990378;0,737879355270792;0,0240944318008064;0,00949306493802373;0,000472172148754343;0,00164490413602875;6,28606021655487e-05;2,78706436834527e-05;0,0023598820058997;0,598240076270893;0,000844580976652751
"protection";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987684;0,241236064583114;0,00417943187589202;0,00118507380689476;7,57982803243568e-05;0,00241150462030198;0,0023598820058997;1,1038960039037;0,00287572008834113
"progressivement";0,878074470999772;0,552539158679048;-1,26308147697001;-1,52490976151293;0,392803171594464;0,2471762260804;-0,565034546068896;-0,682162402507421;0,195003996668217;0,0715653610523776;0,319545613501117;0,41388502877829;0,00181950389763193;0,000720470848079646;0,0037648963244006;0,00548755110503227;0,0023598820058997;1,271319357732;0,00381416615774421
"programme";1,33080211053682;0,708643087648256;0,179219198992313;1,01087837193847;0,729581433680267;0,388497159540478;0,098252774855532;0,554190653919042;0,594101665861824;0,156129457325185;0,00853281222987684;0,241236064583114;0,00417943187589202;0,00118507380689476;7,57982803243568e-05;0,00241150462030198;0,0023598820058997;1,1038960039037;0,00287572008834113
"prochain";-1,04000913632344;-1,34939050126616;-0,277351743154766;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404482;-0,110586090903155;0,378704455980312;0,590877339848779;0,0213293304337054;0,00908887373720311;0,00255249322392029;0,00429700230066631;0,000181531538480206;8,70489697891836e-05;0,0023598820058997;1,08051801539154;0,00275520750816679
